	shannon_entropy
W+F2.060322	2.045735236312496
W+F4.060322	2.242405022626657
WD-3.061722	2.0399321835523936
WD+1.081222	1.6671558443462793
WD1.042122	3.720354650569014
WD1.060322	1.1630136813774445
WD1.070122	2.0263134993244614
WD1.071522	0.6151955229075138
WD2.042122	3.9820920394341615
WD2.060322	0.4560927722437112
WD2.061722	1.7019435418304298
WD2.070122	2.3173470845217725
WD2.071522	0.06980364588455722
WD3.042122	4.043241964673579
WD3.060322	1.0183840397608093
WD3.070122	1.9516355897321107
WD3.071522	1.4735600374911422
WD4.042122	3.6875974346828375
WD4.060322	1.3290459055537738
WD4.070122	2.078840326436342
WD4.071522	0.08409367641999893
WD5.042122	4.0605088871970425
WD5.060322	0.22824739083479137
WD5.061722	1.5383049341687092
WD5.071522	0.17880586429121437
WDF2.061722	2.590009888237763
WDF3.061722	2.393687203587518
WDF4.061722	1.9036458886517194
