	shannon_entropy
1_0421_9692	3.1067195114410895
1_0421_9693	3.563070314580962
1_0421_9694	3.3105095251903744
1_0421_9695	3.840559443487383
1_0421_9696	3.220288645467363
1_0421_9697	3.0780551575794903
1_0421_9698	2.544620190164499
1_0421_9699	3.0296584244829448
2_0418_9740	3.949253630316466
2_0418_9741	3.737675384157907
2_0418_9742	3.5464425253528122
2_0418_9743	3.8581847422987194
2_0418_9744	3.3750639594652876
2_0418_9745	3.2751025214699143
2_0418_9746	3.216631691604992
2_0418_9747	3.9351935186074365
2_0418_9748	3.9681427455975276
2_0418_9749	3.3205045731032468
2_0418_9750	3.7396224305492547
2_0418_9751	3.7734966025704764
2_0418_9752	3.6789323572749835
2_0418_9753	3.7537940852057434
2_0418_9754	3.025695594640712
2_0425_9740	4.080668140607282
2_0425_9741	3.32274463954604
2_0425_9742	3.714673172616138
2_0425_9743	5.18379701653819
2_0425_9744	4.046943805178774
2_0425_9745	4.097482559367153
2_0425_9746	4.622832995747443
2_0425_9747	4.098814544913606
2_0425_9748	3.604922477843991
2_0425_9749	3.870330929473385
2_0425_9750	4.2785631658572765
2_0425_9755	4.73204838657371
2_0425_9756	3.97926138264919
2_0425_9757	3.930827889511911
2_0425_9758	3.8740868171713103
2_0430_9740	3.157915506424556
2_0430_9741	3.2855496385953713
2_0430_9742	2.9116115012677417
2_0430_9743	3.089505549654562
2_0430_9744	3.149636369882407
2_0430_9745	0.4113245330417267
2_0430_9746	1.2381466015459832
2_0430_9747	1.2283614694370553
2_0430_9748	1.102403929260389
2_0430_9749	0.9832447405492616
2_0430_9750	1.3666141263818437
2_0430_9755	0.70983945934733
2_0430_9756	1.3262902756249018
2_0430_9757	1.318240221045869
2_0430_9758	1.2334067564450115
2_0503_9740	2.2404215564549985
2_0503_9741	2.637458172433157
2_0503_9742	2.8094850841019414
2_0503_9743	2.486375464915818
2_0503_9744	2.6242230426176847
2_0503_9745	2.3439354950849776
2_0503_9746	2.5111861452141797
2_0503_9747	2.036209296790829
2_0503_9748	2.3628323315673843
2_0503_9749	2.552083520149525
2_0503_9750	1.7935838567765845
2_0503_9755	1.9489922557362709
2_0503_9756	2.2453784919030317
2_0503_9757	2.0821714562261784
2_0503_9758	2.2289352073148625
2_0506_9740	4.395472809338553
2_0506_9741	4.066026133085986
2_0506_9742	4.029796662224798
2_0506_9743	3.3771005612499976
2_0506_9746	2.8149977933190407
2_0506_9758	2.5191870107703864
2B_0506_9740	4.048824834180762
3_0516_9831	5.4533884557066
3_0516_9832	4.998917796936666
3_0516_9833	4.369290069573611
3_0516_9834	4.226899629190851
3_0516_9835	4.2168337695587015
3_0516_9836	3.9391610771958785
3_0516_9837	4.455527579725005
3_0516_9838	3.5153628204825726
3_0516_9839	4.658655616150788
3_0516_9840	4.2317194779663145
3_0516_9841	3.7328843556932183
3_0516_9842	4.479346482032802
3_0516_9843	4.082976545577784
3_0516_9844	4.393096798502537
3_0516_9845	5.93980907959848
3_0516_9846	4.489585161429939
3_0516_9847	4.032440444477852
3_0516_9849	4.961594411628275
3_0516_9851	3.738007799321426
3_0523_9831	4.827203111250882
3_0523_9832	4.268674571233141
3_0523_9835	3.400646700246289
3_0523_9836	4.350220861952892
3_0523_9837	4.604600521813139
3_0523_9838	3.946411505847223
3_0523_9839	4.057731924468061
3_0523_9840	3.9894242154421864
3_0523_9841	4.999483985751854
3_0523_9842	5.021511069559862
3_0523_9843	4.4368620023797485
3_0523_9844	4.203893009960835
3_0523_9845	4.321347774441018
3_0523_9846	3.5376256419836523
3_0523_9847	3.80678896059267
3_0523_9848	3.8727967828420313
3_0523_9859	4.281381995825621
33.9831.0528	1.8312199920586463
33.9832.0528	1.5718729416490578
33.9833.0528	1.8380048846852954
33.9834.0528	2.0404316028312928
33.9835.0528	1.1131299553727092
33.9836.0528	1.1794299245254698
33.9837.0528	1.6263227337391477
33.9838.0528	2.032080912710625
33.9839.0528	1.6618209572360922
33.9840.0528	1.5972577151841907
33.9841.0528	3.864635198494883
33.9842.0528	2.044372416286979
33.9843.0528	3.1583346798653413
33.9844.0528	3.484846552419024
33.9845.0528	2.4300475808427864
33.9846.0528	4.079364794416843
33.9847.0528	2.5969665923243777
33.9848.0528	2.130705415145386
33.9849.0528	2.8710848623103664
33.9857.0528	2.6608805226337093
34.9831.0531	2.251684649334249
34.9832.0531	2.0499590218495185
34.9834.0531	1.4959145541273966
34.9835.0531	1.462281071013932
34.9836.0531	1.6952138244852728
34.9837.0531	1.9576447606437961
34.9838.0531	1.9469602234793184
34.9839.0531	1.857989906285116
34.9840.0531	0.9981781199724852
34.9841.0531	1.114313173358801
34.9843.0531	1.4953499705805107
34.9844.0531	0.7868807066518768
34.9845.0531	1.0867894813446186
34.9846.0531	1.6016938735261248
34.9847.0531	1.279793166500056
34.9848.0531	3.00407630593215
34.9849.0531	2.4330079649457983
34.9851.0531	2.1934381431565804
41.9871.0530	3.2109342821823823
41.9872.0530	3.771310723058575
41.9873.0530	4.796178850930515
41.9874.0530	3.6819329414769304
41.9875.0530	2.9301666791996257
41.9876.0530	3.658772660470111
41.9877.0530	4.611497408197981
41.9878.0530	4.724375773943739
41.9879.0530	2.8785276925157217
41.9880.0530	3.3909102078830062
41.9881.0530	3.477368151871333
41.9882.0530	3.451735656267781
41.9883.0530	4.839373913441799
41.9884.0530	3.6881443547103254
41.9885.0530	3.4131928165408
41.9886.0530	2.393043371646841
41.9887.0530	3.576426866528531
41.9888.0530	2.956280990125449
41.9889.0530	4.637209114407545
