	shannon_entropy
34.9832.0531	2.0500108619384396
34.9834.0531	1.4956455496129637
34.9835.0531	1.461938706223571
34.9836.0531	1.695199797245634
34.9837.0531	1.9577016523366884
34.9838.0531	1.946982712222666
34.9839.0531	1.8578843356628143
34.9840.0531	0.9981307956359838
34.9841.0531	1.114548638184736
34.9843.0531	1.4954134899864628
34.9844.0531	0.786851930072261
34.9845.0531	1.0868695591501405
34.9846.0531	1.60175528820759
34.9847.0531	1.2797413921723018
34.9848.0531	3.0042929114946784
34.9849.0531	2.4329622593797637
34.9851.0531	2.1932269937974858
41.9871.0530	3.211094318535358
41.9872.0530	3.7709415427788984
41.9873.0530	4.7963218458986425
41.9874.0530	3.6819980663878566
41.9875.0530	2.93039297061133
41.9876.0530	3.6587883625069906
41.9877.0530	4.611846887339371
41.9878.0530	4.724546797624265
41.9879.0530	2.878524679976574
41.9880.0530	3.3909673669328604
41.9881.0530	3.477586893415651
41.9882.0530	3.4518267979234656
41.9883.0530	4.8395640016531205
41.9884.0530	3.6884637635781554
41.9885.0530	3.412926678465658
41.9886.0530	2.3925861871148415
41.9887.0530	3.576192422562145
41.9888.0530	2.9564990715989463
41.9889.0530	4.637273524234792
41.9890.0530	3.921894172269547
42.9871.0606	3.8366581077980704
42.9872.0606	4.137494057147717
42.9873.0606	4.666009251326396
42.9874.0606	3.7201477374344583
42.9875.0606	3.8350918575569595
42.9876.0606	4.095095571343736
42.9877.0606	4.553884640255176
42.9878.0606	4.102882750094665
42.9879.0606	4.277547315633492
42.9880.0606	4.41809355209
42.9881.0606	4.457732612228805
42.9882.0606	4.627866312926111
42.9883.0606	4.532629138664581
42.9884.0606	5.142911632316856
42.9885.0606	4.520494675906296
42.9886.0606	4.334016735277333
42.9887.0606	3.9263993132996897
42.9888.0606	3.924176785773012
42.9889.0606	4.460664350904126
42.9890.0606	4.447792739757417
43.9871.0611	1.21179832478803
43.9872.0611	2.427534939942501
43.9873.0611	2.1798497263430017
43.9874.0611	2.752471953806708
43.9875.0611	2.0571039230222876
43.9876.0611	1.594211158462214
43.9877.0611	1.8428932525775021
43.9878.0611	1.9917694142412623
43.9879.0611	2.1890704327249746
43.9880.0611	2.021000531128047
43.9881.0611	1.5402172697316199
43.9882.0611	3.4087566325253826
43.9883.0611	1.2398336383982131
43.9884.0611	1.6397294716075206
43.9885.0611	1.4618085016504105
43.9886.0611	2.23531891985773
43.9887.0611	4.17494104000142
43.9888.0611	2.776690931997634
43.9889.0611	0.9236572170863875
43.9890.0611	2.067920190276989
44.9871.0614	2.210729059771523
44.9872.0614	2.311306970944789
44.9873.0614	2.4552778590921873
44.9874.0614	1.7030726064766135
44.9875.0614	3.18385004457353
44.9876.0614	2.715793246916014
44.9877.0614	2.6891914529505
44.9878.0614	2.69609350383123
44.9879.0614	2.697857256251666
44.9880.0614	2.499621608404216
44.9881.0614	2.409170756880379
44.9882.0614	3.256465447593883
44.9883.0614	1.417119471026703
44.9884.0614	2.1507386609787393
44.9885.0614	1.5970870951343246
44.9886.0614	2.027557730921336
44.9887.0614	0.531258841909582
44.9888.0614	1.4587802996432606
44.9889.0614	2.0572409547063297
44.9890.0614	1.98674184970975
51.9939.0613	3.489868795160714
51.9940.0613	4.685885691300417
51.9941.0613	3.6070492429876277
51.9942.0613	4.0576107812385045
51.9943.0613	3.728007339280849
51.9944.0613	3.0287379248989157
51.9945.0613	3.6464513218548524
51.9946.0613	3.127020462288615
51.9947.0613	4.008517717998887
51.9948.0613	3.3355410481332486
51.9949.0613	3.4324204454818408
51.9950.0613	3.887609321153922
51.9951.0613	4.746441158677614
51.9952.0613	4.431842112025866
51.9953.0613	3.550367672562035
52.9939.0620	4.118834131704517
52.9940.0620	3.6842400498585848
52.9941.0620	4.5319100770279634
52.9942.0620	3.826683978770001
52.9944.0620	4.553406999885637
52.9945.0620	4.856072428899643
52.9946.0620	4.584332526271728
52.9947.0620	4.7157419497689705
52.9948.0620	4.678687950287095
52.9949.0620	4.097673072470661
52.9950.0620	5.139797778944923
52.9951.0620	3.876689662013735
52.9952.0620	4.361695734298513
52.9953.0620	3.9134621878120037
53.9939.0625	2.17850448230649
53.9940.0625	2.1919678656633748
53.9941.0625	2.2338488814891497
53.9942.0625	2.8900019039689258
53.9943.0625	3.134868116234698
53.9944.0625	1.0977581135064869
53.9945.0625	1.2594194524722768
53.9946.0625	0.5966870650623687
53.9947.0625	1.7394736725042168
53.9948.0625	0.6769910369622286
53.9949.0625	3.4088615867351684
53.9950.0625	1.4967399458206803
53.9951.0625	1.8316477992872546
53.9952.0625	3.6412852204619788
53.9953.0625	1.7130474300645695
54.9939.0628	3.062557046765495
54.9940.0628	3.1986129265867618
54.9941.0628	3.008226988799112
54.9942.0628	3.0744064594297256
54.9943.0628	1.927724424100788
54.9944.0628	1.5409933145101036
54.9945.0628	1.964367999740499
54.9946.0628	1.0338147196250038
54.9947.0628	2.2458990885177137
54.9948.0628	1.745805021607224
54.9949.0628	0.8115809787807519
54.9950.0628	2.0304018165608295
54.9951.0628	0.18164817385158938
54.9952.0628	1.180620238142898
54.9953.0628	0.6155197788896488
61.9961.0627	4.3803193224367165
61.9962.0627	4.681407295754638
61.9963.0627	4.379597972031483
61.9964.0627	3.547389186747696
61.9965.0627	3.7293351603422975
61.9966.0627	4.567259745419315
61.9967.0627	5.354587102580401
61.9968.0627	3.893310783064583
61.9969.0627	3.6151238406035744
61.9970.0627	4.591864785368098
61.9971.0627	3.7616396476938476
