sample	ko	taxon	taxon_abun	taxon_rel_abun	genome_function_count	taxon_function_abun	taxon_rel_function_abun	norm_taxon_function_contrib
2_0506_9741	K01034	f76e07facaf8c4f86c0364fe5b3f1d76	33	0.04803895522551014	1	33	0.04803895522551014	0.01492760113449768
2_0506_9741	K15873	09a334b9bb574200ce529e595401a4b7	12.5	0.01819657394905687	1	12.5	0.01819657394905687	0.5434782608695652
2_0506_9741	K15873	afa948719de108054c53424f996b0a60	10.5	0.01528512211720777	1	10.5	0.01528512211720777	0.4565217391304347
2_0506_9742	K00929	078d1e0322d964e9ce0945b108d2525e	29	0.03545301619591581	1	29	0.03545301619591581	0.00352155434122647
2_0506_9742	K00929	0c7d1f89bd81138294da46f001b6710a	96	0.11736170878647996	1	96	0.11736170878647996	0.0116575591985428
2_0506_9742	K00929	13e52764e1c08c4fd9902769bf9e022e	1193	1.4584637352319851	1	1193	1.4584637352319851	0.144869459623558
2_0506_9742	K00929	2092cc518e136fe01873b6753ce64e3c	218.5	0.2671201392692278	1	218.5	0.2671201392692278	0.02653309046751669
2_0506_9742	K00929	343041f8768862350e157e72fdead68d	176	0.2151631327752132	2	352	0.4303262655504264	0.04274438372799028
2_0506_9742	K00929	3bc0d26f0f3b6649efea6baf46febf16	462	0.5648032235349346	1	462	0.5648032235349346	0.05610200364298725
2_0506_9742	K00929	65aca06371031dd4083b76d6038de128	50	0.0611258899929583	2	100	0.1222517799859166	0.01214329083181542
2_0506_9742	K00929	7044780b55e75992e1baa09eb8412297	133	0.16259486738126908	1	133	0.16259486738126908	0.01615057680631451
2_0506_9742	K00929	88ab9af7bd6d8a09c14a812cb2082a79	2430	2.9707182536577736	1	2430	2.9707182536577736	0.29508196721311475
2_0506_9742	K00929	92c099f3482d20fcdf569983eed63e62	902	1.1027110554729678	1	902	1.1027110554729678	0.1095324833029751
2_0506_9742	K00929	ac6acd3dfdac8c59f09d28b6a174fe88	262	0.32029966356310147	1	262	0.32029966356310147	0.0318154219793564
2_0506_9742	K00929	b0b40618af9ad57848c1f0e1d4b32957	293.5	0.35880897425866526	1	293.5	0.35880897425866526	0.03564055859137826
2_0506_9742	K00929	be8b95457e0211cac08defa1e311b6f8	202	0.24694859557155155	1	202	0.24694859557155155	0.02452944748026715
2_0506_9742	K00929	ca344e0c09ed83afd9798f6e0febcc31	1481	1.810548861591425	1	1481	1.810548861591425	0.1798421372191864
2_0506_9742	K00929	ccd63a1df3f128611c9267dacf3a7562	8	0.00978014239887332	1	8	0.00978014239887332	9.7146326654523e-4
2_0506_9742	K00929	efe6d368dc9bc431d6aaaf795ab9df54	35	0.04278812299507081	1	35	0.04278812299507081	0.00425015179113539
2_0506_9742	K00929	f5db17dce08a55088ceecbd2ac34df49	38	0.04645567639464831	1	38	0.04645567639464831	0.00461445051608986
2_0506_9742	K01034	078d1e0322d964e9ce0945b108d2525e	29	0.03545301619591581	1	29	0.03545301619591581	0.01127527216174183
2_0506_9742	K01034	0c7d1f89bd81138294da46f001b6710a	96	0.11736170878647996	1	96	0.11736170878647996	0.03732503888024884
2_0506_9742	K01034	343041f8768862350e157e72fdead68d	176	0.2151631327752132	1	176	0.2151631327752132	0.06842923794712286
2_0506_9742	K01034	3bc0d26f0f3b6649efea6baf46febf16	462	0.5648032235349346	1	462	0.5648032235349346	0.1796267496111975
2_0506_9742	K01034	6e44ead3f2ba90c2d92aa0865aa62d2c	33	0.04034308739535248	2	66	0.08068617479070496	0.02566096423017107
2_0506_9742	K01034	7044780b55e75992e1baa09eb8412297	133	0.16259486738126908	1	133	0.16259486738126908	0.05171073094867807
2_0506_9742	K01034	ca344e0c09ed83afd9798f6e0febcc31	1481	1.810548861591425	1	1481	1.810548861591425	0.5758164852255054
2_0506_9742	K01034	e35528f6aaa72ec05c0d6b5fe8897d8c	129	0.15770479618183242	1	129	0.15770479618183242	0.05015552099533437
2_0506_9743	K00929	078d1e0322d964e9ce0945b108d2525e	66	0.08578362562154136	1	66	0.08578362562154136	0.02269468428599428
2_0506_9743	K00929	0c7d1f89bd81138294da46f001b6710a	50	0.06498759516783437	1	50	0.06498759516783437	0.01719294264090476
2_0506_9743	K00929	13e52764e1c08c4fd9902769bf9e022e	270	0.3509330139063056	1	270	0.3509330139063056	0.09284189026088573
2_0506_9743	K00929	2092cc518e136fe01873b6753ce64e3c	142.5	0.18521464622832795	1	142.5	0.18521464622832795	0.04899988652657857
2_0506_9743	K00929	2be73fff463e798921f0bf5e2fb3f615	33	0.04289181281077068	1	33	0.04289181281077068	0.01134734214299714
2_0506_9743	K00929	343041f8768862350e157e72fdead68d	6.25	0.00812344939597929	2	12.5	0.01624689879195859	0.00429823566022619
2_0506_9743	K00929	3bc0d26f0f3b6649efea6baf46febf16	174	0.2261568311840636	1	174	0.2261568311840636	0.05983144039034856
2_0506_9743	K00929	56806093f1e8cd1ddcacbfd93a7678d4	38	0.04939057232755412	1	38	0.04939057232755412	0.01306663640708761
2_0506_9743	K00929	5e51f0b907125eb79cf09219ca4139e9	25	0.03249379758391718	1	25	0.03249379758391718	0.00859647132045238
2_0506_9743	K00929	63e95e04a0bed8f7b0828bef4267d3f1	12.5	0.01624689879195859	1	12.5	0.01624689879195859	0.00429823566022619
2_0506_9743	K00929	7044780b55e75992e1baa09eb8412297	56	0.07278610658797449	1	56	0.07278610658797449	0.01925609575781333
2_0506_9743	K00929	747f2349a5e05816a56c75007ae79e3e	23	0.02989429377720381	1	23	0.02989429377720381	0.00790875361481619
2_0506_9743	K00929	86e2c0621f63f15e551833709c6f3238	13	0.01689677474363693	1	13	0.01689677474363693	0.00447016508663523
2_0506_9743	K00929	88ab9af7bd6d8a09c14a812cb2082a79	702	0.9124258361563944	1	702	0.9124258361563944	0.24138891467830284
2_0506_9743	K00929	92c099f3482d20fcdf569983eed63e62	777	1.009907228908146	1	777	1.009907228908146	0.26717832863966
2_0506_9743	K00929	a3200c9b00cd8c83942161f64ec94e2a	23	0.02989429377720381	1	23	0.02989429377720381	0.00790875361481619
2_0506_9743	K00929	be8b95457e0211cac08defa1e311b6f8	86	0.11177866368867512	1	86	0.11177866368867512	0.02957186134235619
2_0506_9743	K00929	ca344e0c09ed83afd9798f6e0febcc31	129.67	0.1685388293082616	1	129.67	0.1685388293082616	0.0445881774449224
2_0506_9743	K00929	cab1f3ff63df5a854dcf58cf595623cc	96	0.124776182722242	1	96	0.124776182722242	0.03301044987053714
2_0506_9743	K00929	ddc9ed97bbbc1b98ce504bd560b01e88	30	0.03899255710070062	2	60	0.07798511420140125	0.02063153116908571
2_0506_9743	K00929	f5db17dce08a55088ceecbd2ac34df49	119	0.15467047649944582	1	119	0.15467047649944582	0.04091920348535333
2_0506_9743	K01034	078d1e0322d964e9ce0945b108d2525e	66	0.08578362562154136	1	66	0.08578362562154136	0.10698307722233028
2_0506_9743	K01034	0c7d1f89bd81138294da46f001b6710a	50	0.06498759516783437	1	50	0.06498759516783437	0.08104778577449265
2_0506_9743	K01034	12ea16313245214f20a0afc823b55cd1	23	0.02989429377720381	1	23	0.02989429377720381	0.03728198145626662
2_0506_9743	K01034	343041f8768862350e157e72fdead68d	6.25	0.00812344939597929	1	6.25	0.00812344939597929	0.01013097322181158
2_0506_9743	K01034	3bc0d26f0f3b6649efea6baf46febf16	174	0.2261568311840636	1	174	0.2261568311840636	0.2820462944952344
2_0506_9743	K01034	60d38a56c64b47899fa21068df22d7b2	43	0.05588933184433756	1	43	0.05588933184433756	0.06970109576606368
2_0506_9743	K01034	7044780b55e75992e1baa09eb8412297	56	0.07278610658797449	1	56	0.07278610658797449	0.09077352006743176
2_0506_9743	K01034	747f2349a5e05816a56c75007ae79e3e	23	0.02989429377720381	1	23	0.02989429377720381	0.03728198145626662
2_0506_9743	K01034	947c41b884a84f94db71834935b84761	23	0.02989429377720381	1	23	0.02989429377720381	0.03728198145626662
2_0506_9743	K01034	a3200c9b00cd8c83942161f64ec94e2a	23	0.02989429377720381	1	23	0.02989429377720381	0.03728198145626662
2_0506_9743	K01034	ca344e0c09ed83afd9798f6e0febcc31	129.67	0.1685388293082616	1	129.67	0.1685388293082616	0.2101893276275692
2_0506_9746	K00929	13e52764e1c08c4fd9902769bf9e022e	4002	6.097412332557318	1	4002	6.097412332557318	0.3989831015403021
2_0506_9746	K00929	343041f8768862350e157e72fdead68d	422.75	0.6440982167887571	2	845.5	1.2881964335775142	0.08429290663476396
2_0506_9746	K00929	3bc0d26f0f3b6649efea6baf46febf16	523	0.7968382433601892	1	523	0.7968382433601892	0.05214097004137381
2_0506_9746	K00929	88ab9af7bd6d8a09c14a812cb2082a79	3514	5.353899784259474	1	3514	5.353899784259474	0.35033148895867605
2_0506_9746	K00929	ac6acd3dfdac8c59f09d28b6a174fe88	1125	1.7140401984325295	1	1125	1.7140401984325295	0.11215791834903543
2_0506_9746	K00929	b2a61052fb2c0aa8e165a0e890d8d0eb	21	0.03199541703740721	1	21	0.03199541703740721	0.00209361447584866
2_0506_9746	K01034	343041f8768862350e157e72fdead68d	422.75	0.6440982167887571	1	422.75	0.6440982167887571	0.43728988880268943
2_0506_9746	K01034	3bc0d26f0f3b6649efea6baf46febf16	523	0.7968382433601892	1	523	0.7968382433601892	0.5409878458753555
2_0506_9746	K01034	b2a61052fb2c0aa8e165a0e890d8d0eb	21	0.03199541703740721	1	21	0.03199541703740721	0.021722265321955
2_0506_9758	K00929	13e52764e1c08c4fd9902769bf9e022e	44085	65.18959770099646	1	44085	65.18959770099646	0.8182223129605226
2_0506_9758	K00929	343041f8768862350e157e72fdead68d	1108.25	1.6387971339940872	2	2216.5	3.2775942679881744	0.04113847695762727
2_0506_9758	K00929	3bc0d26f0f3b6649efea6baf46febf16	10	0.01478725137824576	1	10	0.01478725137824576	1.8560106906215e-4
2_0506_9758	K00929	65aca06371031dd4083b76d6038de128	147	0.2173725952602128	2	294	0.4347451905204256	0.00545667143042743
2_0506_9758	K00929	6eb3f747505b027607654373c88891d2	125	0.1848406422280721	2	250	0.3696812844561441	0.00464002672655394
2_0506_9758	K00929	88ab9af7bd6d8a09c14a812cb2082a79	10	0.01478725137824576	1	10	0.01478725137824576	1.8560106906215e-4
2_0506_9758	K00929	ac6acd3dfdac8c59f09d28b6a174fe88	6950	10.277139707880806	1	6950	10.277139707880806	0.12899274299819968
2_0506_9758	K00929	b0b40618af9ad57848c1f0e1d4b32957	63.5	0.09389904625186062	1	63.5	0.09389904625186062	0.0011785667885447
2_0506_9758	K01034	343041f8768862350e157e72fdead68d	1108.25	1.6387971339940872	1	1108.25	1.6387971339940872	0.9910574558461882
2_0506_9758	K01034	3bc0d26f0f3b6649efea6baf46febf16	10	0.01478725137824576	1	10	0.01478725137824576	0.00894254415381175
2B_0506_9740	K00929	078d1e0322d964e9ce0945b108d2525e	51	0.06539146472136889	1	51	0.06539146472136889	0.00592862631403352
2B_0506_9740	K00929	0c7d1f89bd81138294da46f001b6710a	138	0.17694161042252757	1	138	0.17694161042252757	0.016042165320326
2B_0506_9740	K00929	13e52764e1c08c4fd9902769bf9e022e	2122	2.7207978066420546	1	2122	2.7207978066420546	0.24667735369370855
2B_0506_9740	K00929	2092cc518e136fe01873b6753ce64e3c	153.5	0.19681548695549264	1	153.5	0.19681548695549264	0.01784400272949305
2B_0506_9740	K00929	343041f8768862350e157e72fdead68d	135.5	0.17373614646559774	2	271	0.34747229293119547	0.03150309276672716
2B_0506_9740	K00929	3bc0d26f0f3b6649efea6baf46febf16	644	0.8257275153051287	1	644	0.8257275153051287	0.07486343816152136
2B_0506_9740	K00929	55d263941c18518b38080c592892c949	92	0.1179610736150184	1	92	0.1179610736150184	0.01069477688021733
2B_0506_9740	K00929	63e95e04a0bed8f7b0828bef4267d3f1	21.5	0.02756699002959669	1	21.5	0.02756699002959669	0.00249932285787687
2B_0506_9740	K00929	7044780b55e75992e1baa09eb8412297	97	0.12437200152887808	1	97	0.12437200152887808	0.01127601475414219
2B_0506_9740	K00929	8659f12bab87bc12c0b096be47238c98	77	0.0987282898734393	1	77	0.0987282898734393	0.00895106325844277
2B_0506_9740	K00929	88ab9af7bd6d8a09c14a812cb2082a79	1813	2.3246024615655254	1	1813	2.3246024615655254	0.21075685308515252
2B_0506_9740	K00929	92c099f3482d20fcdf569983eed63e62	524	0.671865245372496	1	524	0.671865245372496	0.06091372918732483
2B_0506_9740	K00929	ac6acd3dfdac8c59f09d28b6a174fe88	419	0.5372357591814424	1	419	0.5372357591814424	0.04870773383490287
2B_0506_9740	K00929	b0b40618af9ad57848c1f0e1d4b32957	112.5	0.14424587806184314	1	112.5	0.14424587806184314	0.01307785216330924
2B_0506_9740	K00929	be8b95457e0211cac08defa1e311b6f8	85.5	0.1096268673270008	1	85.5	0.1096268673270008	0.00993916764411502
2B_0506_9740	K00929	bf141ce59fb1d98ba2e9f51a97c603e8	92	0.1179610736150184	1	92	0.1179610736150184	0.01069477688021733
2B_0506_9740	K00929	ca344e0c09ed83afd9798f6e0febcc31	1889.33	2.4224716870985077	1	1889.33	2.4224716870985077	0.2196300304684893
2B_0506_9740	K01034	078d1e0322d964e9ce0945b108d2525e	51	0.06539146472136889	1	51	0.06539146472136889	0.01637854346576402
2B_0506_9740	K01034	0c7d1f89bd81138294da46f001b6710a	138	0.17694161042252757	1	138	0.17694161042252757	0.0443184117308909
2B_0506_9740	K01034	343041f8768862350e157e72fdead68d	135.5	0.17373614646559774	1	135.5	0.17373614646559774	0.04351554195315736
2B_0506_9740	K01034	3bc0d26f0f3b6649efea6baf46febf16	644	0.8257275153051287	1	644	0.8257275153051287	0.20681925474415752
2B_0506_9740	K01034	6e44ead3f2ba90c2d92aa0865aa62d2c	64	0.08205987729740409	2	128	0.16411975459480818	0.04110693261995677
2B_0506_9740	K01034	7044780b55e75992e1baa09eb8412297	97	0.12437200152887808	1	97	0.12437200152887808	0.03115134737606099
2B_0506_9740	K01034	9ba1510cd6d85279b4cc85f742407f3d	8	0.01025748466217551	1	8	0.01025748466217551	0.00256918328874729
2B_0506_9740	K01034	ca344e0c09ed83afd9798f6e0febcc31	1889.33	2.4224716870985077	1	1889.33	2.4224716870985077	0.6067543828661166
2B_0506_9740	K01034	e35528f6aaa72ec05c0d6b5fe8897d8c	23	0.0294902684037546	1	23	0.0294902684037546	0.00738640195514848
3_0516_9831	K00929	003d69a661b3c11596dc8012b3155f26	18	0.0208676732150198	1	18	0.0208676732150198	0.00139297322395913
3_0516_9831	K00929	026ac7fd8279b1b99448929b4823e29e	82	0.09506384464620136	1	82	0.09506384464620136	0.00634576690914719
3_0516_9831	K00929	0e9a7f07cfe743f6ff851d5ba293d44a	405	0.4695226473379456	1	405	0.4695226473379456	0.03134189753908063
3_0516_9831	K00929	1473d7d82deac0a46e443510282e8c2f	485	0.5622678616269225	1	485	0.5622678616269225	0.0375328896455657
3_0516_9831	K00929	2092cc518e136fe01873b6753ce64e3c	299	0.3466352384050513	1	299	0.3466352384050513	0.02313883299798792
3_0516_9831	K00929	2be93cb6fdbb7cb2f7c4e7e5c48c91b1	49	0.05680644375199836	1	49	0.05680644375199836	0.0037919826652221
3_0516_9831	K00929	2fa024900c15a559fd420ceb6de7d93c	107.5	0.12462638170081276	1	107.5	0.12462638170081276	0.0083191456430893
3_0516_9831	K00929	55d263941c18518b38080c592892c949	1422	1.648546183986565	1	1422	1.648546183986565	0.11004488469277202
3_0516_9831	K00929	56806093f1e8cd1ddcacbfd93a7678d4	122	0.1414364517906898	1	122	0.1414364517906898	0.00944126296238972
3_0516_9831	K00929	583f4df21e388476c6187e8334374e1e	14.5	0.01681007008987706	1	14.5	0.01681007008987706	0.00112211731930041
3_0516_9831	K00929	5842fb35cb0a50b6b15a8b6d267e2ba7	259	0.3002626312605628	1	259	0.3002626312605628	0.02004333694474539
3_0516_9831	K00929	5a2f127b35756159c6067ad886b357be	106	0.12288740893289442	1	106	0.12288740893289442	0.00820306454109271
3_0516_9831	K00929	5e51f0b907125eb79cf09219ca4139e9	2265	2.625848879556659	1	2265	2.625848879556659	0.1752824640148584
3_0516_9831	K00929	63e95e04a0bed8f7b0828bef4267d3f1	92	0.10665699643232346	1	92	0.10665699643232346	0.00711964092245782
3_0516_9831	K00929	67ef0c6c1fb800803cd8a3bf5985488a	219	0.2538900241160743	1	219	0.2538900241160743	0.01694784089150286
3_0516_9831	K00929	6d0eb902a3020a97e8d9fe7e016aa435	29	0.03362014017975413	1	29	0.03362014017975413	0.00224423463860083
3_0516_9831	K00929	7044780b55e75992e1baa09eb8412297	89	0.10317905089648682	1	89	0.10317905089648682	0.00688747871846463
3_0516_9831	K00929	73e581aa79e8a1d0f5dc5c2e03dcea57	82	0.09506384464620136	1	82	0.09506384464620136	0.00634576690914719
3_0516_9831	K00929	7dbf28dfb22d47b7e5bf22b0f123370b	109	0.12636535446873107	1	109	0.12636535446873107	0.0084352267450859
3_0516_9831	K00929	7e4795b23ae62046d864e9f1e28811da	283	0.3280861955472559	1	283	0.3280861955472559	0.02190063457669091
3_0516_9831	K00929	81130df1bed6e198d82304f9995c455b	53	0.06144370446644721	1	53	0.06144370446644721	0.00410153227054635
3_0516_9831	K00929	837db9efa7c388ac65d7c49853d8335d	177	0.20519878661436144	1	177	0.20519878661436144	0.0136975700355982
3_0516_9831	K00929	8659f12bab87bc12c0b096be47238c98	78	0.0904265839317525	1	78	0.0904265839317525	0.00603621730382293
3_0516_9831	K00929	86e2c0621f63f15e551833709c6f3238	51	0.05912507410922279	1	51	0.05912507410922279	0.00394675746788422
3_0516_9831	K00929	8ba742f68eac37fe13c4b1904dbecfc1	102	0.11825014821844558	1	102	0.11825014821844558	0.00789351493576845
3_0516_9831	K00929	92c099f3482d20fcdf569983eed63e62	620	0.7187754107395712	1	620	0.7187754107395712	0.04798018882525925
3_0516_9831	K00929	98a00f91a393a9db8fe47d98a1fa8910	45.5	0.05274884062685562	1	45.5	0.05274884062685562	0.00352112676056338
3_0516_9831	K00929	98a1a70c544224df5b52510e39a0fabf	135	0.15650754911264855	1	135	0.15650754911264855	0.01044729917969354
3_0516_9831	K00929	98b130d293e8f892f43eb8cd1cab1e71	199	0.2307037205438301	1	199	0.2307037205438301	0.01540009286488159
3_0516_9831	K00929	99d2a87b605975cc09a3a76246060920	111	0.12868398482595547	1	111	0.12868398482595547	0.00859000154774802
3_0516_9831	K00929	a20f9b25af4452ed6e5aa4f2373ea833	30	0.03477945535836634	1	30	0.03477945535836634	0.00232162203993189
3_0516_9831	K00929	a9ccd5069bb4432cfc4c8b638d84265d	272	0.31533372858252157	1	272	0.31533372858252157	0.02104937316204921
3_0516_9831	K00929	b4e11c7bc998c25ab94fb5042f061ac1	24	0.02782356428669307	1	24	0.02782356428669307	0.00185729763194551
3_0516_9831	K00929	bcaa663b6ba40455634757464f104af0	16	0.01854904285779538	1	16	0.01854904285779538	0.00123819842129701
3_0516_9831	K00929	be8b95457e0211cac08defa1e311b6f8	992	1.1500406571833135	1	992	1.1500406571833135	0.0767683021204148
3_0516_9831	K00929	c4fce517571e2bb80437ffd05e6faab8	38	0.04405397678726403	1	38	0.04405397678726403	0.0029407212505804
3_0516_9831	K00929	cab1f3ff63df5a854dcf58cf595623cc	224	0.25968660000913535	1	224	0.25968660000913535	0.01733477789815818
3_0516_9831	K00929	ccd63a1df3f128611c9267dacf3a7562	667	0.7732632241343451	1	667	0.7732632241343451	0.05161739668781922
3_0516_9831	K00929	dd3d4fd4175f331d52749145db650b2c	102	0.11825014821844558	1	102	0.11825014821844558	0.00789351493576845
3_0516_9831	K00929	ddc9f99b041181cd4583f10d830b95c1	166	0.1924463196496271	1	166	0.1924463196496271	0.0128463086209565
3_0516_9831	K00929	e1d0794790521a5fa5fd22f9628cb981	1484	1.720423725060522	1	1484	1.720423725060522	0.11484290357529794
3_0516_9831	K00929	efe6d368dc9bc431d6aaaf795ab9df54	115	0.13332124554040434	1	115	0.13332124554040434	0.00889955115307228
3_0516_9831	K00929	f02ccb4b14c74c9d4e485d482bb8c61c	182	0.21099536250742248	1	182	0.21099536250742248	0.01408450704225352
3_0516_9831	K00929	f1a19f355668a8aab3c8152791b1cffc	47.5	0.05506747098408005	1	47.5	0.05506747098408005	0.0036759015632255
3_0516_9831	K00929	f976060612d6bdcf6abfad0b377edfe1	423	0.4903903205529655	1	423	0.4903903205529655	0.03273487076303977
3_0516_9831	K00929	fe061b4d7bf9b15021415e593d330c30	31	0.03593877053697855	1	31	0.03593877053697855	0.00239900944126296
3_0516_9831	K01034	0ec2e0ccb96997982b7f8741fd743219	40	0.04637260714448846	1	40	0.04637260714448846	0.01736864958749457
3_0516_9831	K01034	1cb09bc216e43e3538a040db8d8419dd	78	0.0904265839317525	1	78	0.0904265839317525	0.03386886669561442
3_0516_9831	K01034	21af6c12d3a71822b65d7a667ce73643	35	0.0405760312514274	1	35	0.0405760312514274	0.01519756838905775
3_0516_9831	K01034	2be93cb6fdbb7cb2f7c4e7e5c48c91b1	49	0.05680644375199836	1	49	0.05680644375199836	0.02127659574468085
3_0516_9831	K01034	60d38a56c64b47899fa21068df22d7b2	361	0.4185127794790084	1	361	0.4185127794790084	0.15675206252713852
3_0516_9831	K01034	6a0f79733f56aa0089569a95136bf180	208	0.24113755715134	1	208	0.24113755715134	0.09031697785497178
3_0516_9831	K01034	7044780b55e75992e1baa09eb8412297	89	0.10317905089648682	1	89	0.10317905089648682	0.03864524533217542
3_0516_9831	K01034	7c324c9774c3c0884d1e7487b1427a49	279	0.323448934832807	1	279	0.323448934832807	0.12114633087277464
3_0516_9831	K01034	837db9efa7c388ac65d7c49853d8335d	177	0.20519878661436144	1	177	0.20519878661436144	0.07685627442466349
3_0516_9831	K01034	8705f31bdca195e028e12a75eb594576	179	0.20751741697158585	1	179	0.20751741697158585	0.07772470690403821
3_0516_9831	K01034	87567232ee82aec2ef9b3a4829303e45	29	0.03362014017975413	1	29	0.03362014017975413	0.01259227095093356
3_0516_9831	K01034	947c41b884a84f94db71834935b84761	60	0.06955891071673269	1	60	0.06955891071673269	0.02605297438124185
3_0516_9831	K01034	c6f55e9d793c7f85f694481b12c59cc3	44	0.05100986785893731	1	44	0.05100986785893731	0.01910551454624403
3_0516_9831	K01034	d6132bd706afb92a2986d059de7e567b	51	0.05912507410922279	1	51	0.05912507410922279	0.02214502822405558
3_0516_9831	K01034	e23e4f0b8fa765d71339a609c9949645	146	0.16926001607738286	1	146	0.16926001607738286	0.0633955709943552
3_0516_9831	K01034	e35528f6aaa72ec05c0d6b5fe8897d8c	372	0.4312652464437427	1	372	0.4312652464437427	0.16152844116369952
3_0516_9831	K01034	f76e07facaf8c4f86c0364fe5b3f1d76	106	0.12288740893289442	1	106	0.12288740893289442	0.04602692140686062
3_0516_9831	K15873	aed3a323c205af3963d0048e0ab7a118	60	0.06955891071673269	1	60	0.06955891071673269	0.425531914893617
3_0516_9831	K15873	c105dd10cc034de47bb10bd567501178	52	0.060284389287835	1	52	0.060284389287835	0.36879432624113473
3_0516_9831	K15873	cede371693322893f8a6861d8d52c4ff	29	0.03362014017975413	1	29	0.03362014017975413	0.20567375886524825
3_0516_9832	K00929	026ac7fd8279b1b99448929b4823e29e	281	0.3285423057262702	1	281	0.3285423057262702	0.02080171743716919
3_0516_9832	K00929	2084437ee2c4f463e8142140a3b3b6ae	243	0.28411309712271765	1	243	0.28411309712271765	0.01798867379797905
3_0516_9832	K00929	2092cc518e136fe01873b6753ce64e3c	109.5	0.128026272160237	1	109.5	0.128026272160237	0.00810600732871895
3_0516_9832	K00929	2be93cb6fdbb7cb2f7c4e7e5c48c91b1	56	0.06547462320523535	1	56	0.06547462320523535	0.00414553799459599
3_0516_9832	K00929	2fa024900c15a559fd420ceb6de7d93c	251.5	0.29405120957351233	1	251.5	0.29405120957351233	0.01861790724358737
3_0516_9832	K00929	55d263941c18518b38080c592892c949	195	0.22799199151823024	1	195	0.22799199151823024	0.01443535551689676
3_0516_9832	K00929	56806093f1e8cd1ddcacbfd93a7678d4	118	0.1379643846110316	1	118	0.1379643846110316	0.00873524077432727
3_0516_9832	K00929	5a2f127b35756159c6067ad886b357be	56	0.06547462320523535	1	56	0.06547462320523535	0.00414553799459599
3_0516_9832	K00929	5e51f0b907125eb79cf09219ca4139e9	4147	4.848629686287696	1	4147	4.848629686287696	0.3069918939926713
3_0516_9832	K00929	67ef0c6c1fb800803cd8a3bf5985488a	80	0.09353517600747906	1	80	0.09353517600747906	0.00592219713513713
3_0516_9832	K00929	73e581aa79e8a1d0f5dc5c2e03dcea57	21	0.02455298370196325	1	21	0.02455298370196325	0.00155457674797349
3_0516_9832	K00929	81130df1bed6e198d82304f9995c455b	44	0.05144434680411348	1	44	0.05144434680411348	0.00325720842432542
3_0516_9832	K00929	837db9efa7c388ac65d7c49853d8335d	148	0.17304007561383628	1	148	0.17304007561383628	0.0109560647000037
3_0516_9832	K00929	8659f12bab87bc12c0b096be47238c98	50	0.05845948500467442	1	50	0.05845948500467442	0.00370137320946071
3_0516_9832	K00929	86e2c0621f63f15e551833709c6f3238	189	0.22097685331766928	1	189	0.22097685331766928	0.01399119073176148
3_0516_9832	K00929	8ba742f68eac37fe13c4b1904dbecfc1	74	0.08652003780691814	1	74	0.08652003780691814	0.00547803235000185
3_0516_9832	K00929	92c099f3482d20fcdf569983eed63e62	2804	3.2784079190621416	1	2804	3.2784079190621416	0.2075730095865566
3_0516_9832	K00929	98a1a70c544224df5b52510e39a0fabf	1293	1.5117622822208805	1	1293	1.5117622822208805	0.09571751119665396
3_0516_9832	K00929	98b130d293e8f892f43eb8cd1cab1e71	207	0.2420222679193521	1	207	0.2420222679193521	0.01532368508716734
3_0516_9832	K00929	99d2a87b605975cc09a3a76246060920	50	0.05845948500467442	1	50	0.05845948500467442	0.00370137320946071
3_0516_9832	K00929	a9ccd5069bb4432cfc4c8b638d84265d	248	0.2899590456231851	1	248	0.2899590456231851	0.01835881111892512
3_0516_9832	K00929	b0b40618af9ad57848c1f0e1d4b32957	12	0.01403027640112186	1	12	0.01403027640112186	8.8832957027057e-4
3_0516_9832	K00929	b4e11c7bc998c25ab94fb5042f061ac1	21	0.02455298370196325	1	21	0.02455298370196325	0.00155457674797349
3_0516_9832	K00929	be8b95457e0211cac08defa1e311b6f8	59	0.0689821923055158	1	59	0.0689821923055158	0.00436762038716363
3_0516_9832	K00929	c544ed46d118037e56fb14b964ddb15b	565	0.6605921805528209	1	565	0.6605921805528209	0.04182551726690602
3_0516_9832	K00929	cab1f3ff63df5a854dcf58cf595623cc	83	0.09704274510775952	1	83	0.09704274510775952	0.00614427952770477
3_0516_9832	K00929	dd3d4fd4175f331d52749145db650b2c	35	0.04092163950327208	1	35	0.04092163950327208	0.00259096124662249
3_0516_9832	K00929	ddc9f99b041181cd4583f10d830b95c1	586	0.6851451642547842	1	586	0.6851451642547842	0.04338009401487952
3_0516_9832	K00929	e1d0794790521a5fa5fd22f9628cb981	914	1.0686393858854484	1	914	1.0686393858854484	0.06766110226894177
3_0516_9832	K00929	e2bebd0eb850939e3ab5c3627bc5f261	98	0.11458059060916186	1	98	0.11458059060916186	0.00725469149054299
3_0516_9832	K00929	ed731f07a20332ea13fc88a1752b45ed	18	0.02104541460168279	1	18	0.02104541460168279	0.00133249435540585
3_0516_9832	K00929	f02ccb4b14c74c9d4e485d482bb8c61c	95	0.11107302150888138	1	95	0.11107302150888138	0.00703260909797534
3_0516_9832	K00929	f1a19f355668a8aab3c8152791b1cffc	35.5	0.04150623435331883	1	35.5	0.04150623435331883	0.0026279749787171
3_0516_9832	K00929	f976060612d6bdcf6abfad0b377edfe1	216	0.2525449752201935	1	216	0.2525449752201935	0.01598993226487026
3_0516_9832	K00929	fe061b4d7bf9b15021415e593d330c30	106	0.12393410820990976	1	106	0.12393410820990976	0.0078469112040567
