#SampleID	faith_pd
61.9965.0627	51.01015714296619
61.9966.0627	57.14375353643049
61.9967.0627	60.19743230230856
61.9968.0627	54.54355421146306
61.9969.0627	47.88723271652327
61.9970.0627	60.1726407948336
61.9971.0627	46.30337951616423
61.9972.0627	48.74964165024886
61.9973.0627	59.45352541137208
61.9974.0627	53.1459697474213
61.9975.0627	59.02432040266609
71.100.0801	48.12698012820081
71.101.0801	41.20263315530528
71.102.0801	38.28333431179257
71.103.0801	43.6274648497252
71.104.0801	39.68593402726302
71.105.0801	40.87623775229392
71.106.0801	45.44238894464192
71.107.0801	42.39191946496911
71.108.0801	44.92233788132816
71.109.0801	41.85231519528639
71.110.0801	42.47789705976848
71.111.0801	42.53382667769313
71.112.0801	38.70551537424353
71.113.0801	2.445933977226275
71.114.0801	40.68294999821194
71.115.0801	41.52946950735233
71.116.0801	42.77371471194976
71.117.0801	43.74971705799766
71.118.0801	43.03610874531103
71.98.0801	48.1988975839491
71.99.0801	44.61800360690941
CDD02.CR.Chow.1.00	47.13282076951441
CDD02.CR.Chow.2.00	40.93950151147334
CDD02.CR.Chow.3.00	42.63748102701828
CDD02.CR.Chow.4.00	44.41954157975226
CDD02.CR.Chow.5.00	40.16432123053312
CDD02.CR.HFHF.1.00	50.44466809275093
CDD02.CR.HFHF.2.00	47.7515041115721
CDD02.CR.HFHF.3.00	46.22700900063523
CDD02.CR.HFHF.4.00	45.47988851222715
CDD02.CR.HFHF.5.00	44.39286988859078
CDD02.CR.HFLF.1.00	49.85566865441439
CDD02.CR.HFLF.2.00	42.97424163262986
CDD02.CR.HFLF.3.00	45.81194055527459
CDD02.CR.HFLF.4.00	47.6984710513824
CDD02.CR.HFLF.5.00	47.74867835475328
CDD02.CR.LFHF.1.00	45.15262700374814
CDD02.CR.LFHF.2.00	47.02751000857819
CDD02.CR.LFHF.3.00	39.60247048677024
CDD02.CR.LFHF.4.00	42.61162882141622
CDD02.CR.LFHF.5.00	44.44569116452942
CDD02.CR.LFLF.1.00	45.50268115439479
CDD02.CR.LFLF.2.00	69.79124116413718
CDD02.CR.LFLF.3.00	47.97509367788166
CDD02.CR.LFLF.4.00	43.79180562361864
CDD02.CR.LFLF.5.00	42.86761813868063
CDD02.Tc.Chow.1.00	80.38250984410482
CDD02.Tc.Chow.2.00	72.90900997113121
CDD02.Tc.Chow.3.00	47.19972626014859
CDD02.Tc.Chow.4.00	69.83315673175508
CDD02.Tc.Chow.5.00	56.05591255568513
CDD02.Tc.HFHF.1.00	79.62671503543507
CDD02.Tc.HFHF.2.00	74.97059810199252
CDD02.Tc.HFHF.3.00	64.95241770154459
CDD02.Tc.HFHF.4.00	65.53345872025804
CDD02.Tc.HFHF.5.00	75.22684514310706
CDD02.Tc.HFLF.1.00	57.93166186541364
CDD02.Tc.HFLF.2.00	60.78430025335953
CDD02.Tc.HFLF.3.00	75.78103714153335
CDD02.Tc.HFLF.4.00	72.71257039339
CDD02.Tc.HFLF.5.00	65.60374765769237
CDD02.Tc.LFHF.1.00	55.69010087362201
CDD02.Tc.LFHF.2.00	49.62285013787312
CDD02.Tc.LFHF.3.00	62.07064731548809
CDD02.Tc.LFHF.4.00	65.97302024488326
CDD02.Tc.LFHF.5.00	51.27700249340998
CDD02.Tc.LFLF.1.00	75.50964040575923
CDD02.Tc.LFLF.2.00	63.91723097429681
CDD02.Tc.LFLF.3.00	51.34535821455515
CDD02.Tc.LFLF.4.00	73.18184150594664
CDD02.Tc.LFLF.5.00	43.93276822288033
