#SampleID	faith_pd
AM.S6.hfd_4.3.0326	44.04011860846147
AM.S6.hfd_4.4.0326	37.80815378632396
CDD02.CR.Chow.1.00	42.95132465448832
CDD02.CR.Chow.1.18	9.386994790864094
CDD02.CR.Chow.2.00	36.28452520428327
CDD02.CR.Chow.2.18	10.52806474937984
CDD02.CR.Chow.3.00	37.7549930102201
CDD02.CR.Chow.3.18	12.02269290601072
CDD02.CR.Chow.4.00	39.72891595958812
CDD02.CR.Chow.4.18	9.662646875447876
CDD02.CR.Chow.5.00	38.81570952480364
CDD02.CR.Chow.5.18	10.91513751024831
CDD02.CR.HFHF.1.00	43.74431162160703
CDD02.CR.HFHF.1.18	7.076287728506486
CDD02.CR.HFHF.2.00	42.8854581653675
CDD02.CR.HFHF.2.18	8.1241352899346
CDD02.CR.HFHF.3.00	39.19398910234504
CDD02.CR.HFHF.3.18	6.999976615347464
CDD02.CR.HFHF.4.00	39.36797831984204
CDD02.CR.HFHF.4.18	7.645071311223205
CDD02.CR.HFHF.5.00	37.04316513974619
CDD02.CR.HFHF.5.18	6.414821905145004
CDD02.CR.HFLF.1.00	40.87283656900554
CDD02.CR.HFLF.1.18	6.103594481167931
CDD02.CR.HFLF.2.00	36.1558979465206
CDD02.CR.HFLF.2.18	6.186044037134252
CDD02.CR.HFLF.3.00	43.47911514705434
CDD02.CR.HFLF.3.18	6.137285556436382
CDD02.CR.HFLF.4.00	41.7845633321612
CDD02.CR.HFLF.4.18	5.163506157203926
CDD02.CR.HFLF.5.00	43.56999772396601
CDD02.CR.HFLF.5.18	6.991684573743555
CDD02.CR.LFHF.1.00	38.98477095024781
CDD02.CR.LFHF.1.18	5.635353320703757
CDD02.CR.LFHF.2.00	43.07791233632328
CDD02.CR.LFHF.2.18	6.454232306280687
CDD02.CR.LFHF.3.00	34.92696848032226
CDD02.CR.LFHF.3.18	7.519706147127138
CDD02.CR.LFHF.4.00	36.94269137247822
CDD02.CR.LFHF.4.18	7.076134757441366
CDD02.CR.LFHF.5.00	40.06314021454502
CDD02.CR.LFHF.5.18	7.249137060705436
CDD02.CR.LFLF.1.00	40.41580064745339
CDD02.CR.LFLF.1.18	5.470577612950706
CDD02.CR.LFLF.2.00	62.90448504797651
CDD02.CR.LFLF.2.18	6.71987079345763
